Product ID,Positive,Negative,Neutral
B003CL6Q84,77.78%,11.11%,11.11%
B0009VFGKO,33.33%,33.33%,33.33%
B001N3RG5A,100.00%,0.00%,0.00%
B004CH57Y6,100.00%,0.00%,0.00%
B000OXN9D8,100.00%,0.00%,0.00%
B0079MIEHS,0.00%,0.00%,100.00%
B0005YWBRQ,100.00%,0.00%,0.00%
B0037LYC6C,100.00%,0.00%,0.00%
B000H6MNNE,0.00%,100.00%,0.00%
B000QV0M6A,100.00%,0.00%,0.00%
B001HTOYFK,100.00%,0.00%,0.00%
B000NOYZRC,100.00%,0.00%,0.00%
B001ET5XW6,83.33%,0.00%,16.67%
B007E3J9JY,100.00%,0.00%,0.00%
B006WW84VW,100.00%,0.00%,0.00%
B007OBWXN0,100.00%,0.00%,0.00%
B009GUDRDM,100.00%,0.00%,0.00%
B000LRFZW0,100.00%,0.00%,0.00%
B0057FT3G0,50.00%,50.00%,0.00%
B001P3NU30,77.66%,15.96%,6.38%
B0002DSWQE,100.00%,0.00%,0.00%
B00025664W,100.00%,0.00%,0.00%
B004XX1NKQ,100.00%,0.00%,0.00%
B005NDX9T8,100.00%,0.00%,0.00%
B001ET5XWG,76.47%,17.65%,5.88%
B0006345T8,100.00%,0.00%,0.00%
B0026NOQG8,100.00%,0.00%,0.00%
B008FHUDW0,82.81%,10.16%,7.03%
B0018CJJ9W,85.71%,14.29%,0.00%
B0057RTMJ6,0.00%,100.00%,0.00%
B001ET5XWQ,40.00%,60.00%,0.00%
B001L7WDYC,100.00%,0.00%,0.00%
B000GQTP1S,89.13%,4.35%,6.52%
B0018CJJ9C,100.00%,0.00%,0.00%
B001EQ582E,96.30%,0.00%,3.70%
B005Z4BCI0,100.00%,0.00%,0.00%
B004P6XVB0,100.00%,0.00%,0.00%
B000KXQG64,71.43%,14.29%,14.29%
B001HBHJ96,50.00%,0.00%,50.00%
B001EO5X30,100.00%,0.00%,0.00%
B003ZE0EQI,100.00%,0.00%,0.00%
B003QZUT34,100.00%,0.00%,0.00%
B000QSK9XO,100.00%,0.00%,0.00%
B0036BM5B2,100.00%,0.00%,0.00%
B0029F042S,0.00%,100.00%,0.00%
B001717TWI,100.00%,0.00%,0.00%
B004772OUG,75.00%,25.00%,0.00%
B002CPXSY6,100.00%,0.00%,0.00%
B00469T3YU,100.00%,0.00%,0.00%
B005MZ7V64,100.00%,0.00%,0.00%
B004FWYAYG,85.71%,14.29%,0.00%
B0000D953W,100.00%,0.00%,0.00%
B002J0NNYE,50.00%,50.00%,0.00%
B0078DR1M2,100.00%,0.00%,0.00%
B003P9XGFO,88.89%,11.11%,0.00%
B002CWYQ0O,100.00%,0.00%,0.00%
B004IVBVF0,50.00%,50.00%,0.00%
B0039KF3IM,80.00%,20.00%,0.00%
B0026NU87E,100.00%,0.00%,0.00%
B004ASFMRE,100.00%,0.00%,0.00%
B0025UON1A,70.00%,10.00%,20.00%
B001FPWY9O,100.00%,0.00%,0.00%
B0040PWQCG,100.00%,0.00%,0.00%
B004T33F2O,0.00%,100.00%,0.00%
B004OHOGBY,0.00%,100.00%,0.00%
B003ZZ81R6,100.00%,0.00%,0.00%
B00477LRMC,100.00%,0.00%,0.00%
B000I1RHMU,85.15%,8.91%,5.94%
B0013XLNSG,33.33%,66.67%,0.00%
B005CJVHC4,100.00%,0.00%,0.00%
B000RHUWMC,100.00%,0.00%,0.00%
B000S83LTQ,100.00%,0.00%,0.00%
B003YF4MZW,50.00%,50.00%,0.00%
B0061IVIG0,100.00%,0.00%,0.00%
B0068SKU4Y,100.00%,0.00%,0.00%
B0002ASQSQ,50.00%,50.00%,0.00%
B0009PCP7C,100.00%,0.00%,0.00%
B0043H36UC,0.00%,50.00%,50.00%
B0029K38DU,100.00%,0.00%,0.00%
B001VNEHXG,100.00%,0.00%,0.00%
B002DLXXHG,44.44%,41.98%,13.58%
B004SKPRI8,85.71%,0.00%,14.29%
B001HTKS6O,0.00%,100.00%,0.00%
B000YV9PYC,100.00%,0.00%,0.00%
B001FA1LL6,86.36%,0.00%,13.64%
B0009PCP7W,0.00%,100.00%,0.00%
B001EQ531U,100.00%,0.00%,0.00%
B000HQQU4C,50.00%,50.00%,0.00%
B004GYVUV4,100.00%,0.00%,0.00%
B000HIHDXW,66.67%,33.33%,0.00%
B0025WB9P6,50.00%,50.00%,0.00%
B000YT3IO2,100.00%,0.00%,0.00%
B003SWL5CO,100.00%,0.00%,0.00%
B005X2UFU0,100.00%,0.00%,0.00%
B004K2GCVK,100.00%,0.00%,0.00%
B002SI8XQK,100.00%,0.00%,0.00%
B000BP5RZW,0.00%,100.00%,0.00%
B0012LAFG0,66.67%,33.33%,0.00%
B0025UK6BG,100.00%,0.00%,0.00%
B001EO5RBS,100.00%,0.00%,0.00%
B002K660S8,50.00%,0.00%,50.00%
B000ND7E6W,100.00%,0.00%,0.00%
B005GWUF16,0.00%,0.00%,100.00%
B004SKQ60Q,100.00%,0.00%,0.00%
B001AG2SBM,100.00%,0.00%,0.00%
B000ND7E6M,66.67%,33.33%,0.00%
B004ET5SDM,100.00%,0.00%,0.00%
B0018CJMAI,100.00%,0.00%,0.00%
B000MONCKO,100.00%,0.00%,0.00%
B000E1DSQS,100.00%,0.00%,0.00%
B001ATMQK2,100.00%,0.00%,0.00%
B006Z3980E,0.00%,100.00%,0.00%
B003OPCM5O,50.00%,50.00%,0.00%
B000ED7M1S,87.50%,12.50%,0.00%
B001SJR4XS,94.74%,0.00%,5.26%
B003V8E5ZE,50.00%,50.00%,0.00%
B003JAHB32,50.00%,50.00%,0.00%
B000ER1D5U,71.43%,28.57%,0.00%
B0044TYIZQ,100.00%,0.00%,0.00%
B0062Q4PKW,50.00%,50.00%,0.00%
B004YD76JC,100.00%,0.00%,0.00%
B003Y7DS64,100.00%,0.00%,0.00%
B001IW3WMW,50.00%,50.00%,0.00%
B000N8RD1S,100.00%,0.00%,0.00%
B00169X380,100.00%,0.00%,0.00%
B001RJ1FWK,75.00%,25.00%,0.00%
B007WI10A2,100.00%,0.00%,0.00%
B005V375TU,54.55%,27.27%,18.18%
B006UNTU8Y,100.00%,0.00%,0.00%
B00153RBBW,0.00%,0.00%,100.00%
B0016BCNAC,100.00%,0.00%,0.00%
B002J6789O,60.00%,40.00%,0.00%
B0047417O8,50.00%,50.00%,0.00%
B007FRD4BI,66.67%,33.33%,0.00%
B003VN58YQ,100.00%,0.00%,0.00%
B0020MZNSK,66.67%,33.33%,0.00%
B000VSDCH4,100.00%,0.00%,0.00%
B004UOA31I,88.89%,0.00%,11.11%
B002DVVP6W,83.33%,11.11%,5.56%
B003QSPJ4A,100.00%,0.00%,0.00%
B0005ZZNX4,100.00%,0.00%,0.00%
B000NNGQRA,80.00%,0.00%,20.00%
B0031LYB96,100.00%,0.00%,0.00%
B002L68KDK,100.00%,0.00%,0.00%
B002C69N6W,0.00%,0.00%,100.00%
B003LXRO48,100.00%,0.00%,0.00%
B000LRIIZ6,100.00%,0.00%,0.00%
B000SSNFEW,100.00%,0.00%,0.00%
B000EMOD4I,100.00%,0.00%,0.00%
B000GW46D4,64.10%,28.21%,7.69%
B005HQOIQE,100.00%,0.00%,0.00%
B002UKOAJK,100.00%,0.00%,0.00%
B000ES3LMW,50.00%,50.00%,0.00%
B004JOO4DM,0.00%,0.00%,100.00%
B002UIHO72,100.00%,0.00%,0.00%
B004WW9NV4,100.00%,0.00%,0.00%
B001HWWLHA,82.61%,8.70%,8.70%
B000ES3LMM,66.67%,0.00%,33.33%
B0016A3UZK,100.00%,0.00%,0.00%
B000E7YPPK,53.33%,13.33%,33.33%
B000WSHV1Q,100.00%,0.00%,0.00%
B004LSNY96,0.00%,66.67%,33.33%
B000PKJ44I,100.00%,0.00%,0.00%
B003X4VJLE,66.67%,33.33%,0.00%
B0007OPW66,55.56%,44.44%,0.00%
B00063GP5K,100.00%,0.00%,0.00%
B000E3XBT0,90.00%,10.00%,0.00%
B001P76XAS,50.00%,33.33%,16.67%
B00182NNFI,100.00%,0.00%,0.00%
B001L7V9B0,100.00%,0.00%,0.00%
B00330VQYS,100.00%,0.00%,0.00%
B000EMOD48,100.00%,0.00%,0.00%
B000QZOYG0,100.00%,0.00%,0.00%
B001N0UIWQ,100.00%,0.00%,0.00%
B0083DMH9S,100.00%,0.00%,0.00%
B001P1V3KO,100.00%,0.00%,0.00%
B000CSCOXQ,60.00%,20.00%,20.00%
B001EO5M54,85.71%,14.29%,0.00%
B000PBN79U,0.00%,100.00%,0.00%
B000FD7C76,100.00%,0.00%,0.00%
B000UYIQOI,100.00%,0.00%,0.00%
B006JWQG1A,100.00%,0.00%,0.00%
B003KYIW6W,66.67%,33.33%,0.00%
B0047T56SQ,100.00%,0.00%,0.00%
B007ZUJRDE,50.00%,50.00%,0.00%
B004PBBSXS,100.00%,0.00%,0.00%
B00553HJ1U,100.00%,0.00%,0.00%
B005GRAT4O,51.85%,33.33%,14.81%
B006JWQG1K,100.00%,0.00%,0.00%
B000BPOSC0,50.00%,50.00%,0.00%
B003BWXXX0,100.00%,0.00%,0.00%
B00553HJ1K,100.00%,0.00%,0.00%
B0006GRBNC,75.00%,0.00%,25.00%
B0002IMTAY,100.00%,0.00%,0.00%
B001EQ5K1I,77.78%,22.22%,0.00%
B000FFIL9C,83.33%,16.67%,0.00%
B000EETGN4,100.00%,0.00%,0.00%
B0036UQTQA,100.00%,0.00%,0.00%
B0049D7FZM,100.00%,0.00%,0.00%
B003HN8G7G,50.00%,0.00%,50.00%
B0014EOV60,50.00%,50.00%,0.00%
B005AO13NE,66.67%,33.33%,0.00%
B000FGXT20,100.00%,0.00%,0.00%
B004OW95X8,50.00%,50.00%,0.00%
B0012KH0CS,87.50%,0.00%,12.50%
B003D4OB4G,75.00%,25.00%,0.00%
B001FCJRII,100.00%,0.00%,0.00%
B004GWO00E,100.00%,0.00%,0.00%
B000ODQKDO,100.00%,0.00%,0.00%
B0000DHZ3W,100.00%,0.00%,0.00%
B000FAPPV4,25.00%,75.00%,0.00%
B004JG0MN6,100.00%,0.00%,0.00%
B001EO646U,100.00%,0.00%,0.00%
B0051OPWGC,53.85%,23.08%,23.08%
B0027EFQP6,83.33%,8.33%,8.33%
B00020UGN4,78.26%,8.70%,13.04%
B001AY9GSC,100.00%,0.00%,0.00%
B003DGSDTI,100.00%,0.00%,0.00%
B001M073C0,100.00%,0.00%,0.00%
B004UB4Z56,100.00%,0.00%,0.00%
B000E0GU7I,0.00%,50.00%,50.00%
B000O7IVKK,81.82%,13.64%,4.55%
B003NB170U,100.00%,0.00%,0.00%
B004NCBF46,77.78%,22.22%,0.00%
B003J9R3TU,50.00%,50.00%,0.00%
B00290W1CY,66.67%,33.33%,0.00%
B002BDJHP8,0.00%,0.00%,100.00%
B006PA9XRA,100.00%,0.00%,0.00%
B001DTFRXM,83.33%,16.67%,0.00%
B002GJ9JLY,100.00%,0.00%,0.00%
B000LKXJEI,74.02%,19.69%,6.30%
B000R2BLH2,0.00%,100.00%,0.00%
B0085G4A7U,52.00%,40.00%,8.00%
B0001IG49W,100.00%,0.00%,0.00%
B003DQRW72,100.00%,0.00%,0.00%
B0029JFW8U,100.00%,0.00%,0.00%
B003FHUYV0,100.00%,0.00%,0.00%
B000AEWGBM,94.12%,0.00%,5.88%
B006GTFBOO,0.00%,0.00%,100.00%
B002VKMA1Y,80.00%,20.00%,0.00%
B004NCBF4Q,100.00%,0.00%,0.00%
B0007OPX10,100.00%,0.00%,0.00%
B0050OIU4O,50.00%,0.00%,50.00%
B004NOZQJE,100.00%,0.00%,0.00%
B004PDE7RA,100.00%,0.00%,0.00%
B001ACMCNA,86.89%,8.20%,4.92%
B0048KEEBE,100.00%,0.00%,0.00%
B00348J76I,0.00%,100.00%,0.00%
B000T8VYQC,83.33%,16.67%,0.00%
B0092SQT2E,100.00%,0.00%,0.00%
B0011DMUDK,100.00%,0.00%,0.00%
B0035MO3NU,66.67%,33.33%,0.00%
B001ONQAUQ,100.00%,0.00%,0.00%
B002DHN1UE,66.67%,0.00%,33.33%
B001PQN4FQ,100.00%,0.00%,0.00%
B007C64DTO,0.00%,100.00%,0.00%
B004QXNTUK,100.00%,0.00%,0.00%
B000FSS360,0.00%,100.00%,0.00%
B0043WKW04,100.00%,0.00%,0.00%
B000U676C4,75.00%,25.00%,0.00%
B001EQ57PC,80.00%,20.00%,0.00%
B000FBQ594,81.67%,13.33%,5.00%
B0000DF3H3,100.00%,0.00%,0.00%
B006PGTR5C,100.00%,0.00%,0.00%
B00020UGNE,100.00%,0.00%,0.00%
B000ILKXP8,28.57%,28.57%,42.86%
B0064KM6M0,0.00%,0.00%,100.00%
B001EQ49KG,100.00%,0.00%,0.00%
B007FU28LC,100.00%,0.00%,0.00%
B0005ZVOOG,66.67%,33.33%,0.00%
B0029JLVPI,88.89%,11.11%,0.00%
B00126AQB4,100.00%,0.00%,0.00%
B000FGXT2A,88.89%,7.41%,3.70%
B001EQ5J8C,50.00%,50.00%,0.00%
B004QGU0U4,0.00%,100.00%,0.00%
B0038N9CCS,100.00%,0.00%,0.00%
B002ML8SKE,100.00%,0.00%,0.00%
B000EM00X6,100.00%,0.00%,0.00%
B000NMI4ZS,80.00%,20.00%,0.00%
B0029O0X3E,50.00%,25.00%,25.00%
B000TEOH2O,100.00%,0.00%,0.00%
B0000X0W14,100.00%,0.00%,0.00%
B00452GWZ6,77.78%,22.22%,0.00%
B003U076KO,100.00%,0.00%,0.00%
B001EQ5HGG,100.00%,0.00%,0.00%
B004AJIHI4,0.00%,100.00%,0.00%
B000HZRVWI,100.00%,0.00%,0.00%
B0036ZGPGO,0.00%,100.00%,0.00%
B0014ET2UU,85.71%,14.29%,0.00%
B0019QW0CU,80.00%,20.00%,0.00%
B00686GV1M,100.00%,0.00%,0.00%
B0000V82AE,100.00%,0.00%,0.00%
B001QD5I0W,100.00%,0.00%,0.00%
B000EBMURQ,100.00%,0.00%,0.00%
B0042GLVDI,100.00%,0.00%,0.00%
B00014H710,76.92%,15.38%,7.69%
B002KAL1B0,90.00%,10.00%,0.00%
B00474GDBK,100.00%,0.00%,0.00%
B0036UWPJ0,100.00%,0.00%,0.00%
B0015ZU324,100.00%,0.00%,0.00%
B001I6CP6W,0.00%,0.00%,100.00%
B0085V3YFO,100.00%,0.00%,0.00%
B001LQRKC8,100.00%,0.00%,0.00%
B001KYK3OS,80.00%,20.00%,0.00%
B004E2Q0DQ,100.00%,0.00%,0.00%
B000ND3JBG,100.00%,0.00%,0.00%
B001M2BLVM,83.33%,16.67%,0.00%
B004XE0EZ0,100.00%,0.00%,0.00%
B003ZFNCC0,0.00%,100.00%,0.00%
B004CLCEDE,60.49%,30.25%,9.26%
B003C1MCBO,0.00%,100.00%,0.00%
B000EEWZD2,0.00%,0.00%,100.00%
B0068N69S0,100.00%,0.00%,0.00%
B005OCQ1PC,100.00%,0.00%,0.00%
B004RZZM34,100.00%,0.00%,0.00%
B004YLE6RE,100.00%,0.00%,0.00%
B001VNGNOC,80.00%,0.00%,20.00%
B000ITWWZ4,88.89%,0.00%,11.11%
B001EO63H0,100.00%,0.00%,0.00%
B001HTJ2BQ,49.55%,36.94%,13.51%
B0057QLLYG,100.00%,0.00%,0.00%
B001D20BHG,50.00%,0.00%,50.00%
B004LQRQL0,83.33%,16.67%,0.00%
B004EI1USA,100.00%,0.00%,0.00%
B002T5M3WC,100.00%,0.00%,0.00%
B000EEWZDM,16.67%,50.00%,33.33%
B004NBITK0,100.00%,0.00%,0.00%
B000E1HUXK,60.00%,20.00%,20.00%
B004TX8DGM,100.00%,0.00%,0.00%
B004AVFXP2,100.00%,0.00%,0.00%
B003ZTA43Q,100.00%,0.00%,0.00%
B004RJPSWU,100.00%,0.00%,0.00%
B001SAZ3FI,100.00%,0.00%,0.00%
B0015TZAY6,61.54%,15.38%,23.08%
B007SGEPNM,100.00%,0.00%,0.00%
B004SYO9FQ,100.00%,0.00%,0.00%
B004AIBSFE,100.00%,0.00%,0.00%
B000H7CURW,81.25%,6.25%,12.50%
B006VY2THQ,50.00%,50.00%,0.00%
B004S03F6E,100.00%,0.00%,0.00%
B001GVIS6K,100.00%,0.00%,0.00%
B001EQ4RWQ,44.44%,51.11%,4.44%
B001G0NHXA,100.00%,0.00%,0.00%
B0034JGASU,100.00%,0.00%,0.00%
B001GVIS6U,77.78%,22.22%,0.00%
B005MR4SZO,33.33%,33.33%,33.33%
B007IVDXKS,0.00%,100.00%,0.00%
B001EO6AHI,100.00%,0.00%,0.00%
B006UGYV1M,100.00%,0.00%,0.00%
B001FSISZK,83.33%,8.33%,8.33%
B009KOHGEK,100.00%,0.00%,0.00%
B001SB2KSU,100.00%,0.00%,0.00%
B001KQM74K,100.00%,0.00%,0.00%
B002UUQLPG,100.00%,0.00%,0.00%
B004CQ5O4U,0.00%,100.00%,0.00%
B000LR4FGC,50.00%,50.00%,0.00%
B0043E9FYQ,100.00%,0.00%,0.00%
B000ARTNRE,72.97%,21.62%,5.41%
B0025UK51M,100.00%,0.00%,0.00%
B000BYPF7S,100.00%,0.00%,0.00%
B004DT3VHS,100.00%,0.00%,0.00%
B000E1HW1K,50.00%,0.00%,50.00%
B0046H1S6S,75.00%,25.00%,0.00%
B001EQ5FQI,100.00%,0.00%,0.00%
B003S61LZQ,40.00%,60.00%,0.00%
B000LSXKNK,100.00%,0.00%,0.00%
B005HMZ7WC,100.00%,0.00%,0.00%
B002P99DOI,50.00%,50.00%,0.00%
B002IVDAH4,86.67%,10.00%,3.33%
B0049837VI,100.00%,0.00%,0.00%
B006XLELPU,100.00%,0.00%,0.00%
B000P8HPCI,94.12%,5.88%,0.00%
B002ATEZOG,80.95%,9.52%,9.52%
B005SU6VZ0,100.00%,0.00%,0.00%
B000BGXAFA,66.67%,33.33%,0.00%
B007C68XLI,0.00%,0.00%,100.00%
B0002YHU7K,100.00%,0.00%,0.00%
B000BQPEO0,100.00%,0.00%,0.00%
B003CK2BQG,84.95%,7.77%,7.28%
B007GH0JN8,100.00%,0.00%,0.00%
B000FA15IQ,100.00%,0.00%,0.00%
B000LQNC30,100.00%,0.00%,0.00%
B003EZ1SJK,50.00%,0.00%,50.00%
B003D39UTI,100.00%,0.00%,0.00%
B00019DOPI,50.00%,50.00%,0.00%
B000FA15IG,66.67%,22.22%,11.11%
B000FBO9LK,86.67%,11.67%,1.67%
B000LR4HNI,0.00%,100.00%,0.00%
B001W40A62,100.00%,0.00%,0.00%
B003PGFHZ4,50.00%,0.00%,50.00%
B00473DWEW,80.00%,20.00%,0.00%
B004GU3Z5C,100.00%,0.00%,0.00%
B0031M94OC,28.57%,42.86%,28.57%
B002EY8BAG,85.19%,11.11%,3.70%
B003XRKW6O,66.67%,0.00%,33.33%
B000HLHS5W,0.00%,100.00%,0.00%
B001IZA5EM,60.00%,30.00%,10.00%
B0055ZS9A8,50.00%,50.00%,0.00%
B0041RJECI,100.00%,0.00%,0.00%
B002ARIF3U,100.00%,0.00%,0.00%
B005BPVE90,70.97%,9.68%,19.35%
B001IVZYEM,50.00%,50.00%,0.00%
B001FA1LVG,84.00%,8.00%,8.00%
B0000DG55L,100.00%,0.00%,0.00%
B008EE65N0,100.00%,0.00%,0.00%
B002M5GQ3G,0.00%,100.00%,0.00%
B0013010H8,50.00%,50.00%,0.00%
B005VBBSYK,100.00%,0.00%,0.00%
B0000DG55K,100.00%,0.00%,0.00%
B000I4T8YW,50.00%,33.33%,16.67%
B000QT5ZGO,52.94%,29.41%,17.65%
B0015528UO,0.00%,0.00%,100.00%
B002R81L92,85.71%,11.90%,2.38%
B004PXEZAE,18.75%,75.00%,6.25%
B005HH0QW8,100.00%,0.00%,0.00%
B003IACO9E,100.00%,0.00%,0.00%
B005SIOXY8,100.00%,0.00%,0.00%
B002MREF32,80.00%,20.00%,0.00%
B00032C4SQ,100.00%,0.00%,0.00%
B0021HTL4Q,100.00%,0.00%,0.00%
B003FFHFSC,66.67%,33.33%,0.00%
B000FVXMUY,0.00%,100.00%,0.00%
B001GIQD1K,100.00%,0.00%,0.00%
B0014EW58G,0.00%,0.00%,100.00%
B004L0BXUG,100.00%,0.00%,0.00%
B000AQSTOI,100.00%,0.00%,0.00%
B004TZ2O0Q,0.00%,100.00%,0.00%
B001HTG05C,100.00%,0.00%,0.00%
B000F4T12O,57.14%,21.43%,21.43%
B004XTDE1G,100.00%,0.00%,0.00%
B004KIC7D6,0.00%,0.00%,100.00%
B001BDF69A,0.00%,0.00%,100.00%
B008MZMBBG,100.00%,0.00%,0.00%
B000KNDAZO,100.00%,0.00%,0.00%
B0042GLX0Y,100.00%,0.00%,0.00%
B000LKVDO6,62.16%,27.03%,10.81%
B0047MG8IA,100.00%,0.00%,0.00%
B004FVKBJA,60.00%,20.00%,20.00%
B001EO615O,95.00%,5.00%,0.00%
B000BTWY0E,50.00%,50.00%,0.00%
B000GRGSS0,62.50%,25.00%,12.50%
B0000DG55B,100.00%,0.00%,0.00%
B00474D8FO,0.00%,100.00%,0.00%
B005ZYVBKY,100.00%,0.00%,0.00%
B000GT5W8U,100.00%,0.00%,0.00%
B0058RNX22,100.00%,0.00%,0.00%
B000HB923I,100.00%,0.00%,0.00%
B000F6SNPS,65.73%,30.07%,4.20%
B004H4N5XY,100.00%,0.00%,0.00%
B007FEUK6I,100.00%,0.00%,0.00%
B001EO615Y,75.00%,25.00%,0.00%
B007HEIWVQ,100.00%,0.00%,0.00%
B0007CHJ3C,100.00%,0.00%,0.00%
B0000CERZK,80.00%,20.00%,0.00%
B004FQO1Q4,0.00%,100.00%,0.00%
B0078HYOFK,100.00%,0.00%,0.00%
B0012AOIY6,85.71%,14.29%,0.00%
B007GZ711S,100.00%,0.00%,0.00%
B003QSQ5FC,100.00%,0.00%,0.00%
B003JEWXWW,100.00%,0.00%,0.00%
B004DJ243U,0.00%,100.00%,0.00%
B000QNR2WA,66.67%,33.33%,0.00%
B001CCSETE,100.00%,0.00%,0.00%
B000JLB5LI,100.00%,0.00%,0.00%
B00285BI4M,100.00%,0.00%,0.00%
B000FCCQTG,0.00%,100.00%,0.00%
B000R7XBF2,77.78%,11.11%,11.11%
B002T10E90,0.00%,100.00%,0.00%
B002OXIZOE,100.00%,0.00%,0.00%
B001EQ4K28,100.00%,0.00%,0.00%
B000ZE9NM2,94.12%,0.00%,5.88%
B001E5DQOW,100.00%,0.00%,0.00%
B004EERK3S,100.00%,0.00%,0.00%
B000PWO4A0,100.00%,0.00%,0.00%
B004LS2I3O,100.00%,0.00%,0.00%
B00020XLEK,100.00%,0.00%,0.00%
B0002ZWHKE,100.00%,0.00%,0.00%
B000E18CS2,75.00%,16.67%,8.33%
B0009YV5VU,50.00%,50.00%,0.00%
B00142IAKU,88.89%,11.11%,0.00%
B000ODW8JO,50.00%,50.00%,0.00%
B0000TLEQK,100.00%,0.00%,0.00%
B004T419WQ,83.33%,0.00%,16.67%
B001E5DQOC,100.00%,0.00%,0.00%
B003NWTTZE,100.00%,0.00%,0.00%
B0022NA0YY,0.00%,100.00%,0.00%
B00181YK9W,100.00%,0.00%,0.00%
B0001M11D2,50.00%,50.00%,0.00%
B000EPYWO6,100.00%,0.00%,0.00%
B001ELL6WA,50.00%,0.00%,50.00%
B004QO52V8,100.00%,0.00%,0.00%
B0026KQ790,75.00%,25.00%,0.00%
B003XUE9HE,80.00%,20.00%,0.00%
B001EO7EN2,50.00%,50.00%,0.00%
B008MEMPJ0,100.00%,0.00%,0.00%
B00416HHBY,50.00%,50.00%,0.00%
B0027UQYZQ,81.82%,9.09%,9.09%
B000RHVEBK,100.00%,0.00%,0.00%
B000634HD2,90.91%,4.55%,4.55%
B004YVOGBU,50.00%,50.00%,0.00%
B0030EGQAG,0.00%,50.00%,50.00%
B000QAWN04,100.00%,0.00%,0.00%
B0085HLZ4K,66.67%,33.33%,0.00%
B000F9FCK4,100.00%,0.00%,0.00%
B005LKCWFK,100.00%,0.00%,0.00%
B0016661Q4,100.00%,0.00%,0.00%
B004473PAW,100.00%,0.00%,0.00%
B004946ZV6,100.00%,0.00%,0.00%
B006H32RUU,100.00%,0.00%,0.00%
B000PC3A2I,100.00%,0.00%,0.00%
B00451U7NU,0.00%,0.00%,100.00%
B004YVQ5AU,0.00%,100.00%,0.00%
B001A38ZH6,100.00%,0.00%,0.00%
B001IQ7DPK,100.00%,0.00%,0.00%
B001QEGH06,0.00%,100.00%,0.00%
B007R1PGVS,82.19%,8.22%,9.59%
B004KU4TY4,100.00%,0.00%,0.00%
B000FZ0TL0,94.44%,5.56%,0.00%
B000V96C4I,100.00%,0.00%,0.00%
B004A87JDE,100.00%,0.00%,0.00%
B0018CDUJW,100.00%,0.00%,0.00%
B0002I0GVI,93.33%,0.00%,6.67%
B003UYKYNQ,0.00%,0.00%,100.00%
B0052BRVEK,0.00%,100.00%,0.00%
B003T5IEAQ,100.00%,0.00%,0.00%
B000E1BKZY,100.00%,0.00%,0.00%
B0042D45J8,0.00%,100.00%,0.00%
B000H26J7Y,100.00%,0.00%,0.00%
B00473SSPK,50.00%,50.00%,0.00%
B002QK0RJG,100.00%,0.00%,0.00%
B005MGDP86,91.78%,6.85%,1.37%
B000H26J7E,8.70%,86.96%,4.35%
B009O7B1I0,0.00%,100.00%,0.00%
B00451XQXS,0.00%,100.00%,0.00%
B000LRFYFS,100.00%,0.00%,0.00%
B003I4D6O2,100.00%,0.00%,0.00%
B004S036D6,75.00%,12.50%,12.50%
B001I8DOZQ,75.00%,0.00%,25.00%
B005N7OH9U,66.67%,16.67%,16.67%
B005HTY8OS,33.33%,66.67%,0.00%
B003YYZTJ6,100.00%,0.00%,0.00%
B001BVRNR0,100.00%,0.00%,0.00%
B003YBH2RG,66.67%,33.33%,0.00%
B003GSK4CW,87.80%,0.00%,12.20%
B001O8KG74,81.82%,18.18%,0.00%
B004S036DG,60.00%,40.00%,0.00%
B004QLX8DA,0.00%,0.00%,100.00%
B001G0MFYC,100.00%,0.00%,0.00%
B000V9CLBG,100.00%,0.00%,0.00%
B001MQ00EM,100.00%,0.00%,0.00%
B000OYMGMC,88.46%,11.54%,0.00%
B004FYDF72,100.00%,0.00%,0.00%
B001E15QEE,100.00%,0.00%,0.00%
B001VNEII0,80.77%,19.23%,0.00%
B0017UA3JA,100.00%,0.00%,0.00%
B0060OPPTG,100.00%,0.00%,0.00%
B001HTP5DU,71.43%,28.57%,0.00%
B000QB0X7I,100.00%,0.00%,0.00%
B004DCY4GC,100.00%,0.00%,0.00%
B0036BV73E,0.00%,0.00%,100.00%
B000ILEVWO,90.00%,10.00%,0.00%
B003Y9ATLY,100.00%,0.00%,0.00%
B002ANQY78,100.00%,0.00%,0.00%
B000JMBG1G,0.00%,100.00%,0.00%
B001EO5LVO,100.00%,0.00%,0.00%
B003GBHFW6,100.00%,0.00%,0.00%
B003J9W1VK,0.00%,100.00%,0.00%
B00445TYHM,33.33%,44.44%,22.22%
B000FA39AS,100.00%,0.00%,0.00%
B002DHUCEM,84.00%,16.00%,0.00%
B008XDL38O,0.00%,100.00%,0.00%
B000EGZ9AQ,81.82%,9.09%,9.09%
B0017363E6,69.23%,15.38%,15.38%
B000F1UEC8,100.00%,0.00%,0.00%
B0055GVHDI,100.00%,0.00%,0.00%
B0007RK3A8,100.00%,0.00%,0.00%
B00008DFR5,100.00%,0.00%,0.00%
B001SAYJ4E,100.00%,0.00%,0.00%
B000BY50C8,100.00%,0.00%,0.00%
B000ETAJY4,100.00%,0.00%,0.00%
B0047T5640,100.00%,0.00%,0.00%
B005JDTUX6,75.00%,25.00%,0.00%
B000121ACE,100.00%,0.00%,0.00%
B000EGZ9AG,82.05%,12.82%,5.13%
B000V6HQPA,23.08%,53.85%,23.08%
B000N2YY7U,100.00%,0.00%,0.00%
B004VDH4LU,25.00%,75.00%,0.00%
